09050730	_has_part	09148970
09060768	_has_part	09326467
09060768	_has_part	09268927
09303647	_has_part	09338712
09003284	_has_part	09007723
08929922	_has_part	08941208
09039411	_has_part	09042322
05547508	_has_part	05529159
09196611	_has_part	09377657
09051235	_has_part	09075842
09170996	_has_part	09169303
09038990	_has_part	09039260
08871007	_has_part	08877382
08975902	_has_part	09304164
09093608	_has_part	09094381
08766988	_has_part	08775297
05302499	_has_part	05309725
09060768	_has_part	09063259
09196611	_has_part	09463721
09071690	_has_part	09377861
09090825	_has_part	09405949
09303647	_has_part	09197945
09044862	_has_part	09051726
09141526	_has_part	09142887
05541872	_has_part	05542052
05496990	_has_part	05499379
09095023	_has_part	09219078
09105821	_has_part	09107626
09049599	_has_part	09071690
08832691	_has_part	09235469
09060768	_has_part	09063259
09060768	_has_part	09358096
09049599	_has_part	09090825
08986691	_has_part	08986905
09275473	_has_part	08957212
05442131	_has_part	05436080
09050730	_has_part	09148970
08682819	_has_part	08564139
09038990	_has_part	09039260
09194357	_has_part	09464652
09134386	_has_part	09452017
05513807	_has_part	05514905
09060768	_has_part	09169303
09110422	_has_part	09168592
08918944	_has_part	08919241
08564307	_has_part	09157163
09384921	_has_part	09430416
09194357	_has_part	09464652
09087599	_has_part	09407632
09049303	_has_part	09112282
08994090	_has_part	03606719
09140148	_has_part	09455640
05540121	_has_part	05230603
09078231	_has_part	09078654
05301908	_has_part	05302499
09031653	_has_part	09349192
09057311	_has_part	09249418
09003284	_has_part	09007723
05483890	_has_part	05484862
09105821	_has_part	09106770
13649791	_has_part	13712428
09052835	_has_part	09126305
08910668	_has_part	09038990
09147964	_has_part	09294413
08890097	_has_part	08891595
08564307	_has_part	09102016
09050730	_has_part	09075842
08921850	_has_part	08926381
05540513	_has_part	05545047
09049303	_has_part	09093608
09303647	_has_part	09338712
09194357	_has_part	09477567
05483890	_has_part	05484355
09049303	_has_part	09093608
05247369	_has_part	05247621
09049303	_has_part	09117351
09086173	_has_part	09087450
05514905	_has_part	05526384
08913434	_has_part	08918944
08747054	_has_part	08847268
09093608	_has_part	09452017
08900535	_has_part	08904533
09060768	_has_part	09243209
08766988	_has_part	09252766
09087599	_has_part	09407632
09049303	_has_part	09112282
08564307	_has_part	09086173
13629132	_has_part	13628419
09060768	_has_part	09421604
05301072	_has_part	05305136
08984567	_has_part	09023321
09049303	_has_part	09117351
09095023	_has_part	09095751
05600637	_has_part	05301908
05426989	_has_part	05455690
09090825	_has_part	09091909
05519085	_has_part	05518870
09141526	_has_part	03020927
05496990	_has_part	05228020
09060768	_has_part	09166902
09196611	_has_part	09377657
05457469	_has_part	05457795
09049599	_has_part	09090825
09126305	_has_part	09129062
09236423	_has_part	09460888
09370552	_has_part	09370773
05311054	_has_part	05316175
08564307	_has_part	09099526
09060768	_has_part	09064594
09048880	_has_part	09137032
09141526	_has_part	09142887
08853741	_has_part	08856037
05598147	_has_part	05544432
08564307	_has_part	09130076
08890097	_has_part	08893223
09152944	_has_part	09250678
09095023	_has_part	09098721
09053019	_has_part	09138935
09119277	_has_part	09370383
08908248	_has_part	08910230
08701942	_has_part	08503921
08999154	_has_part	08998560
09109444	_has_part	08502797
09148970	_has_part	09321180
08713772	_has_part	09039411
09235469	_has_part	09235244
08975902	_has_part	08977665
09137032	_has_part	02907985
09050730	_has_part	09103943
08984567	_has_part	09023321
05387167	_has_part	05485314
09148970	_has_part	09151800
09152944	_has_part	09425344
08563180	_has_part	08563990
09051235	_has_part	09137869
09049303	_has_part	09117351
09434845	_has_part	09268927
08714132	_has_part	09263087
08964810	_has_part	08715390
09087599	_has_part	09088396
08766988	_has_part	08772922
09483129	_has_part	09471638
05524615	_has_part	05526175
09012297	_has_part	09012735
09044862	_has_part	09090825
09050730	_has_part	09126305
09048880	_has_part	09137032
09303647	_has_part	09197945
08984567	_has_part	09023321
08564307	_has_part	09082540
08916316	_has_part	08918944
05275315	_has_part	05347146
09129442	_has_part	09320985
09134386	_has_part	09136182
09039411	_has_part	09040601
08699426	_has_part	08928193
09039411	_has_part	09040839
08766988	_has_part	08772794
09201301	_has_part	09224325
08984788	_has_part	08986066
08847694	_has_part	08993288
13712428	_has_part	13712592
09137032	_has_part	02907985
07648267	_has_part	07650637
09075842	_has_part	09077111
09141526	_has_part	09144730
09067277	_has_part	09068320
09060768	_has_part	09434845
09053185	_has_part	09054480
05311054	_has_part	05316025
09238425	_has_part	09125984
09038990	_has_part	09719430
09438554	_has_part	09464335
09370773	_has_part	09195796
09095023	_has_part	09097707
08955082	_has_part	09481285
08916316	_has_part	08917881
05311054	_has_part	05313822
09114696	_has_part	09168707
09050730	_has_part	09103943
09049303	_has_part	09117351
08778061	_has_part	08778401
09196611	_has_part	09377657
05301908	_has_part	05305806
09237076	_has_part	09187407
09445088	_has_part	09342729
09053019	_has_part	09129442
08871007	_has_part	08873412
09049303	_has_part	09112282
09049303	_has_part	09112282
09051235	_has_part	09137869
09048880	_has_part	09111366
03695122	_has_part	03844550
08821578	_has_part	08824484
09109444	_has_part	09407632
09155306	_has_part	09192708
08949093	_has_part	08951278
09050730	_has_part	09049599
05513529	_has_part	05521636
08910668	_has_part	08911421
08841667	_has_part	08989697
09048880	_has_part	09095023
09051235	_has_part	09137869
05537806	_has_part	05538016
09108164	_has_part	09108728
09039411	_has_part	09041371
09030752	_has_part	09451864
09044862	_has_part	09138935
08801678	_has_part	08807894
05311054	_has_part	09201031
09053019	_has_part	09138935
09044862	_has_part	09049303
09043052	_has_part	09330913
06451891	_has_part	06432715
09138935	_has_part	09340644
08916316	_has_part	08918944
08847694	_has_part	09164561
09117351	_has_part	09306840
09099526	_has_part	09100837
05514410	_has_part	05521111
09117351	_has_part	09125016
09370773	_has_part	09232165
09131654	_has_part	09341465
05495981	_has_part	05496990
09049303	_has_part	09117351
08918944	_has_part	08919475
09303647	_has_part	09375693
08993288	_has_part	08995242
09060768	_has_part	09065557
09060768	_has_part	09064264
08780881	_has_part	08783286
09049599	_has_part	09053185
09275473	_has_part	08757569
08740875	_has_part	09173777
05598147	_has_part	05283816
09051235	_has_part	09075842
13628419	_has_part	13627810
09103943	_instance_hypernym	08655464
09117351	_has_part	09118639
05517406	_has_part	05527216
09275473	_has_part	08800258
08900535	_has_part	08902422
08906374	_has_part	09197945
08831004	_has_part	08834916
08783286	_has_part	08783812
08564307	_has_part	09087599
08932568	_has_part	03890713
09070487	_has_part	09070793
09049599	_has_part	09141526
09049303	_has_part	09117351
09023321	_has_part	09026780
05313822	_has_part	05315095
09057311	_has_part	09058219
09194357	_has_part	09357847
08801678	_has_part	08846135
08723006	_has_part	08729094
09049599	_has_part	09071690
09134386	_has_part	09452017
09141526	_has_part	09143017
09430416	_instance_hypernym	09475292
09049599	_has_part	09090825
09049599	_has_part	09141526
08563627	_has_part	09060768
06433249	_instance_hypernym	06394865
09148970	_has_part	09398217
08955082	_has_part	09481285
05395690	_has_part	05508943
08871007	_has_part	09430771
08971025	_has_part	09332394
09050730	_has_part	09148970
08890097	_has_part	08891595
05564590	_has_part	05565696
09134386	_has_part	09224325
08563627	_has_part	09141526
08564307	_has_part	09102016
08780881	_has_part	08785343
09053185	_has_part	09356781
09044862	_has_part	09069862
08897065	_has_part	09170788
08711974	_has_part	08711468
09194357	_has_part	09357847
08563627	_has_part	09141526
13622591	_has_part	13622209
09152944	_has_part	09187407
08984567	_has_part	09023321
09050730	_has_part	09049599
09050730	_has_part	09148970
09196611	_has_part	09377657
09130076	_has_part	09473808
09049599	_has_part	09141526
05598147	_has_part	05544432
08564307	_has_part	09105821
08964099	_has_part	08964474
09068444	_has_part	09453288
08906374	_has_part	09266453
09196611	_has_part	09377657
09416570	_has_part	09478047
08849753	_has_part	08850450
09126305	_has_part	09388318
08726745	_has_part	08727396
06455138	_has_part	06455497
08563627	_has_part	09060768
08919241	_instance_hypernym	08524735
05261566	_has_part	05262185
05513020	_has_part	05512670
13629676	_has_part	13628955
09049303	_has_part	09112282
05563266	_has_part	05577741
08564307	_has_part	09157163
09057311	_has_part	03439491
08890097	_has_part	08954057
04494204	_has_part	03274796
09063673	_has_part	09066948
08564307	_has_part	09084750
09159003	_has_part	09222880
08838887	_has_part	08839092
09060768	_has_part	09066017
09201301	_has_part	09294413
09049303	_has_part	09069862
09051235	_has_part	09075842
09071690	_has_part	09325395
09196611	_has_part	09463721
08929922	_has_part	09331328
05311054	_has_part	05572940
08849753	_has_part	09353437
09141526	_has_part	09144730
09044862	_has_part	09152944
09194357	_has_part	09268592
09049303	_has_part	09112282
09050730	_has_part	09126305
05313822	_has_part	05315095
08564307	_has_part	09130076
09014979	_has_part	09015460
05302499	_has_part	05301072
08932568	_has_part	08933287
08831004	_has_part	09211735
08780881	_has_part	08785132
09049303	_has_part	09093608
09117351	_has_part	09114401
08699654	_has_part	09170294
05540513	_has_part	05544575
08917503	_has_part	08918248
09140148	_instance_hypernym	08655464
09152944	_has_part	08564739
08978343	_has_part	08711655
09053019	_has_part	09138935
08563627	_has_part	09060768
05540513	_has_part	05544906
08873622	_has_part	08597023
04620216	_has_part	04869569
09050730	_has_part	09075842
08900535	_has_part	09365128
09110422	_has_part	03634189
08918944	_has_part	08919241
08734385	_has_part	08735164
09196611	_has_part	09463721
08699426	_has_part	08815046
09049303	_has_part	09112282
09099526	_has_part	09100394
09049303	_has_part	09069862
08713772	_has_part	08961630
09050730	_has_part	09140148
08801678	_has_part	08801364
04105893	_has_part	04546855
08871007	_has_part	08881674
09057311	_has_part	03634189
11692265	_has_part	11691523
09048880	_has_part	09068444
08873622	_has_part	08875547
09068444	_has_part	09069190
13628955	_has_part	13628246
09303647	_has_part	09365288
09148970	_has_part	09246660
08890097	_has_part	08891595
08929922	_has_part	09408977
08798382	_has_part	09321901
08955082	_instance_hypernym	08700255
02677718	_has_part	03613592
09060768	_has_part	09169303
09194357	_has_part	09349192
09275473	_has_part	08952190
08871007	_has_part	08878016
09003284	_has_part	09007723
13622591	_has_part	13622209
09477567	_instance_hypernym	09360122
09126305	_has_part	09127461
08929922	_has_part	08944561
08871007	_has_part	08873622
08831004	_has_part	09235469
09075842	_has_part	09281545
09082540	_has_part	09083659
05311054	_has_part	05405554
09114696	_has_part	09478047
09117351	_has_part	09118817
08723006	_has_part	08726463
08563627	_has_part	09141526
09110422	_has_part	03634189
15124545	_has_part	15124864
09053185	_has_part	09054350
08766988	_has_part	08774374
09159003	_has_part	08610305
09141526	_has_part	09144851
08563627	_has_part	09057311
09057311	_has_part	09250165
09141526	_has_part	09145851
09196611	_has_part	09377657
05481095	_has_part	05500594
05442131	_has_part	05436080
08893223	_has_part	08894319
09036452	_has_part	09036880
09053019	_has_part	09129442
09196611	_has_part	09272927
08906374	_has_part	09375693
09141526	_has_part	09143017
08853741	_has_part	08856475
08900535	_has_part	08902569
05564590	_has_part	05370410
13624026	_has_part	13623856
09081213	_has_part	09438554
08564307	_has_part	09099526
08800258	_has_part	08800676
09023321	_has_part	09025584
08841667	_has_part	08991182
09048880	_has_part	09095023
09053185	_has_part	09054350
09148970	_has_part	09192708
08563627	_has_part	09060768
02677718	_has_part	03613592
09014979	_has_part	09236423
09110422	_has_part	09111168
09117351	_has_part	09192973
08735705	_has_part	08738272
09303647	_has_part	09375693
09044862	_has_part	09377315
09053185	_has_part	09054350
08890097	_has_part	08892058
09133010	_has_part	09438554
09084750	_has_part	09473808
08975617	_has_part	09323824
09051235	_has_part	09137869
02985137	_has_part	04152593
09464652	_instance_hypernym	09403734
09031653	_has_part	08945277
09438554	_has_part	09464335
08932568	_has_part	08933084
08831004	_has_part	09211735
09044862	_has_part	09130076
09050730	_has_part	09148970
09034550	_has_part	09035305
08564307	_has_part	09099526
09050730	_has_part	09148970
04105893	_has_part	04546855
08564307	_has_part	09099526
09060768	_has_part	09431569
09303647	_has_part	09322930
08894456	_has_part	08895497
15124545	_has_part	15124713
09049303	_has_part	09117351
08711974	_has_part	09272927
08564307	_has_part	09105821
08913434	_has_part	08914193
05321307	_has_part	05323228
08723006	_has_part	09196103
09050730	_has_part	09051235
05526384	_has_part	05526957
05540513	_has_part	05545047
09138935	_has_part	09222880
09049303	_has_part	09117351
08780881	_has_part	08783812
09303647	_has_part	09241047
09117351	_has_part	09330604
09003284	_has_part	09007723
09141526	_has_part	09142674
09049303	_has_part	09117351
08740875	_has_part	11642622
09130076	_has_part	09130883
08731606	_has_part	08716738
05535484	_has_part	05536370
09049599	_has_part	09103943
09196611	_has_part	09341673
09076675	_has_part	08124649
08837048	_has_part	08838887
09152944	_has_part	08564739
08715110	_has_part	08731606
09141526	_has_part	09143321
08984567	_has_part	09023321
09140148	_has_part	09455640
09071690	_has_part	09073697
09137869	_has_part	09138538
08564307	_has_part	09099526
09011151	_has_part	09011820
09141526	_has_part	09142674
09303647	_has_part	09266453
08975902	_has_part	09173417
09050730	_has_part	09075842
09051235	_has_part	09137869
09152944	_has_part	08564739
09082540	_instance_hypernym	08655464
09196611	_has_part	09463721
09196611	_has_part	09272927
09372504	_has_part	08735705
09141526	_has_part	09146912
07648267	_has_part	07650637
09303647	_has_part	09277010
08705397	_has_part	08706823
05538016	_has_part	05571713
09303647	_has_part	09346284
09075842	_has_part	09378014
05546040	_has_part	05310351
08900535	_has_part	08904269
09053185	_has_part	09453887
08564307	_has_part	09102016
08993288	_has_part	08995242
09051235	_instance_hypernym	08574314
05511061	_has_part	05513020
09049599	_has_part	09103943
09048880	_has_part	09111366
08984567	_has_part	09023321
09140148	_has_part	09141119
08873622	_has_part	08875547
09322930	_instance_hypernym	09360122
09071690	_has_part	09074140
08954611	_has_part	08955082
08563627	_has_part	09060768
08999154	_has_part	08762495
08993288	_has_part	08995242
08701942	_has_part	08701161
09141526	_has_part	09146813
08820121	_has_part	09420030
09095023	_has_part	09098721
09102016	_has_part	09103648
08682819	_has_part	08564139
08563627	_has_part	09060768
09051235	_has_part	09137869
09049599	_has_part	09090825
08784104	_has_part	08783583
05273822	_has_part	05233420
09370552	_has_part	09370773
09110422	_has_part	09110939
09031653	_has_part	09032191
05495981	_has_part	05476754
09137869	_has_part	09138538
09134386	_has_part	09136182
09075842	_has_part	09077556
09023321	_has_part	09024972
08563627	_has_part	09141526
08564307	_has_part	09157163
09303647	_has_part	09266453
05501185	_has_part	05495172
09117351	_has_part	09123809
09130076	_has_part	09130714
09051235	_has_part	09075842
09303647	_has_part	09266453
09095023	_has_part	09242037
05426989	_has_part	05240850
05442131	_has_part	05444324
09148970	_has_part	09321180
05311054	_has_part	05319936
08954611	_has_part	08955626
08713772	_has_part	09039411
08962610	_has_part	09332394
08727396	_instance_hypernym	08524735
08954611	_has_part	08955626
09049599	_has_part	09071690
08564139	_has_part	09237076
03682487	_has_part	04497005
08588916	_has_part	08582613
09110422	_has_part	09168592
08780881	_has_part	09378529
09052835	_has_part	09137869
05500594	_has_part	05485554
09051235	_has_part	09137869
09147964	_has_part	09453288
09049303	_has_part	09134386
09090825	_has_part	09380817
08701942	_has_part	08784104
08563627	_has_part	09141526
09112282	_has_part	09113479
08766988	_has_part	08771116
08975106	_has_part	08975435
09130076	_has_part	09131001
09163192	_has_part	09164095
08853741	_has_part	09430416
09023321	_has_part	09028204
08987423	_has_part	08988216
08832691	_has_part	09235469
09044862	_has_part	09053019
08987423	_has_part	08988068
08853741	_has_part	08856793
08993288	_has_part	08995242
09060768	_has_part	09066534
08780881	_has_part	08790495
09049303	_has_part	09117351
05502556	_has_part	05504107
08893223	_has_part	08894319
08780881	_has_part	08787049
05301908	_has_part	05305806
09049599	_has_part	09103943
09384921	_has_part	09430416
09023321	_has_part	09027679
09119277	_has_part	09122968
08748076	_has_part	08751317
08921850	_has_part	08923884
08715110	_has_part	08731606
09049599	_has_part	09141526
08727003	_instance_hypernym	08633957
08713772	_has_part	08915784
08888676	_has_part	08889657
08564307	_has_part	09086173
08964099	_has_part	08964288
09005712	_has_part	09005273
08993288	_has_part	08995242
08563627	_has_part	09110422
05524615	_has_part	05525628
09303647	_has_part	09338712
05521111	_has_part	05521934
08766988	_has_part	08769645
05540513	_has_part	05541231
09050730	_has_part	09052835
09034550	_has_part	09035305
09194357	_has_part	09477567
08929922	_has_part	08937109
08888676	_has_part	08889521
09130076	_has_part	09131553
08913434	_has_part	09039260
08779504	_has_part	08780720
08699426	_has_part	08815046
08766988	_has_part	08770013
09147046	_has_part	09147737
08705397	_has_part	08706502
09060768	_has_part	09421604
09303647	_has_part	09241047
09194357	_has_part	09464652
08798382	_has_part	08799271
08831004	_has_part	08832691
05524615	_has_part	05526175
08563627	_has_part	09141526
09196611	_has_part	09272927
05468849	_has_part	05469032
09152944	_has_part	09153570
09049599	_has_part	09141526
09049303	_has_part	09117351
09095023	_has_part	09097707
08831004	_has_part	09292545
08853741	_has_part	08856475
09031653	_has_part	09194357
09068444	_has_part	09343422
08921850	_has_part	08924560
08747737	_has_part	08748076
05519085	_has_part	05520699
09090825	_has_part	09380817
09126305	_has_part	09128372
08723006	_has_part	08727806
09114696	_has_part	09288946
08975617	_has_part	09323824
09126305	_has_part	09388318
09049599	_has_part	09103943
09060768	_has_part	09062585
09141526	_has_part	09143321
09044862	_has_part	09130076
08564307	_has_part	09086173
08845555	_has_part	09194357
08713772	_has_part	09039411
08916316	_has_part	08918944
09292545	_has_part	09211735
05311054	_has_part	05316025
05511286	_has_part	13096863
09148970	_has_part	09150448
05563770	_has_part	05564590
09023321	_has_part	09027089
08564307	_has_part	09109444
09044862	_has_part	09370552
09105821	_has_part	09419281
09048880	_has_part	09068444
05514410	_has_part	05521111
08916316	_has_part	08917503
05318831	_has_part	05324553
09114696	_has_part	09228619
08845555	_has_part	09194357
09050730	_has_part	09075842
09483129	_has_part	09471638
08711974	_has_part	08713655
09079153	_has_part	09080554
09053019	_has_part	09129442
09049303	_has_part	09117351
08916316	_has_part	08918944
05311054	_has_part	05317354
13623054	_has_part	13622591
09044862	_has_part	09052652
05273822	_has_part	05233420
08821578	_has_part	08826306
09052835	_has_part	09137869
08563627	_has_part	09057311
09303647	_has_part	09338712
08954611	_has_part	08955082
09023321	_has_part	09028477
09141526	_has_part	09295576
09086173	_has_part	09340935
08993288	_has_part	08995242
08749864	_has_part	08989031
09012297	_has_part	09012530
05514905	_has_part	05526384
08800676	_has_part	08801099
09194357	_has_part	09349192
09099526	_has_part	09100690
09087599	_has_part	09368479
09117351	_has_part	09124039
09323824	_has_part	09403581
05496990	_has_part	05228020
09050730	_has_part	09093608
09303647	_has_part	09375693
08929922	_has_part	09408540
09196611	_has_part	09377657
09049599	_instance_hypernym	08574314
09148970	_has_part	09246660
08975902	_has_part	08976799
09117351	_has_part	09192973
08859173	_has_part	08887841
08564307	_has_part	09087599
08820121	_has_part	08821578
08563627	_has_part	09141526
08841209	_has_part	08841483
09082540	_has_part	09083390
09050730	_has_part	09090825
08847694	_has_part	09044190
09051235	_has_part	09137869
09196611	_has_part	09272927
09041785	_has_part	09041199
08780881	_has_part	08785343
08999154	_has_part	08998560
09111366	_has_part	03163081
13724977	_has_part	13724582
08800258	_has_part	08800676
09050730	_has_part	09140148
09114696	_has_part	09244972
08726745	_has_part	08727396
08713772	_has_part	08915784
08921850	_has_part	08925093
05301072	_has_part	05305136
13658657	_has_part	13658496
05563770	_has_part	05564590
09152944	_has_part	09313241
09081213	_has_part	09438554
08783286	_has_part	08783812
08910668	_has_part	08912012
09031653	_has_part	09032321
13658998	_has_part	13658828
09235469	_has_part	09235244
05513529	_has_part	05514410
09303647	_has_part	09323221
08778597	_has_part	08779149
08564307	_has_part	09130076
09159003	_has_part	09159546
05540513	_has_part	05545212
09051235	_has_part	09053185
05514905	_has_part	05517406
05521636	_has_part	05513020
09236423	_has_part	09460888
08759420	_has_part	09371151
09057311	_has_part	09168707
09235469	_instance_hypernym	09388848
08993288	_has_part	08995242
08766988	_has_part	08769645
09090825	_has_part	09091398
04620216	_has_part	04660536
09196611	_has_part	09463721
05573895	_has_part	05574151
08906374	_has_part	09277010
07648267	_has_part	07650637
08801678	_has_part	08804845
09071690	_has_part	09072810
09303647	_has_part	09338712
08564307	_has_part	09130076
09201301	_has_part	09293917
09099526	_has_part	09100837
08780881	_has_part	08789605
09164561	_has_part	09164903
09110422	_has_part	09168592
08723006	_has_part	09327881
05564590	_has_part	05565696
09304164	_has_part	09325530
02677718	_has_part	03613592
09068444	_has_part	09069190
09049599	_has_part	09071690
09060768	_has_part	09170996
09134386	_has_part	04512476
05600637	_has_part	05602132
